id,name,year,artist_id,category_id
7639,Jordan,1202,1232,27
7640,Lisa,1736,645,50
7641,Kimberly,1214,4260,54
7642,Danielle,1011,3757,2
7643,Matthew,1733,2825,70
7644,William,1066,2057,58
7645,Mary,1578,547,31
7646,Bonnie,1767,1154,58
7647,Teresa,1422,592,1
7648,Allison,1927,4038,34
7649,Carmen,1560,2637,118
7650,Andrea,1672,4430,23
7651,Donald,1331,4911,24
7652,Daniel,835,3801,57
7653,Cynthia,1436,886,98
7654,Kevin,1808,2368,137
7655,Richard,1645,1951,47
7656,Wesley,1493,3256,2
7657,John,928,2080,96
7658,Sabrina,765,1362,132
7659,Heather,1937,2970,92
7660,Kristen,802,4718,102
7661,Daniel,953,700,15
7662,Keith,1756,4602,131
7663,Ronald,1633,3161,65
7664,Savannah,936,1004,30
7665,William,1972,3976,135
7666,Tyler,1782,1503,40
7667,Bradley,1423,4810,94
7668,Melissa,1327,1671,93
7669,Jacob,1269,1052,108
7670,Paul,834,4115,58
7671,Breanna,1063,4885,133
7672,David,1619,4681,119
7673,Michael,1585,291,110
7674,Lori,860,4244,137
7675,Ralph,1696,482,59
7676,William,870,483,91
7677,Samantha,1896,3962,43
7678,Caroline,1359,425,80
7679,Paul,1307,648,115
7680,Mary,1879,3327,55
7681,Doris,1922,1854,68
7682,Barbara,1980,2630,21
7683,Jennifer,1384,597,91
7684,John,1480,2872,73
7685,Kimberly,1184,4992,22
7686,Samantha,994,953,3
7687,Pamela,1157,1805,108
7688,William,1183,3188,23
7689,Jennifer,1885,4603,124
7690,William,1419,315,133
7691,Gary,1909,233,100
7692,Michael,1699,3934,1
7693,Tina,1095,3359,143
7694,Thomas,996,2144,58
7695,Kathryn,1495,3324,17
7696,Lisa,1660,693,0
7697,Mary,1129,1429,55
7698,Briana,1421,4566,79
7699,April,1984,626,142
7700,Christopher,1336,2126,112
7701,Cynthia,1584,1211,132
7702,Kevin,1112,1813,17
7703,Dustin,792,990,37
7704,Candice,912,2140,80
7705,Samantha,1160,3087,72
7706,Terry,1771,3343,112
7707,Michael,1216,4618,73
7708,Renee,795,2543,68
7709,Christopher,968,4121,66
7710,Julie,1893,89,67
7711,Nicole,1156,2438,31
7712,April,1989,2442,91
7713,Aaron,1810,750,10
7714,Kevin,1183,775,36
7715,Michelle,953,1380,63
7716,Christina,1681,4005,140
7717,Francisco,1957,155,135
7718,Gregory,837,536,55
7719,Sarah,1705,1039,124
7720,Christopher,1440,4277,27
7721,Marco,1095,1552,115
7722,Rebecca,1625,1426,33
7723,Kimberly,998,3626,83
7724,Julie,1077,4756,135
7725,Adam,1464,3262,39
7726,Diamond,1288,378,100
7727,Samantha,1626,336,125
7728,Margaret,1328,883,28
7729,Robert,805,998,33
7730,Adam,788,2700,124
7731,Amber,1529,2777,61
7732,Devon,1606,172,13
7733,Justin,2009,363,15
7734,Nathan,1568,345,82
7735,Micheal,789,3404,10
7736,Angela,1666,2524,104
7737,Michelle,1759,3327,108
7738,Sara,945,2833,88
7739,Mark,1579,4159,70
7740,Cheryl,1835,4174,125
7741,Eric,1336,2458,77
7742,Evan,942,3246,51
7743,Kenneth,1061,4832,135
7744,Derek,1598,4922,0
7745,Stephanie,1078,2831,97
7746,Megan,828,22,123
7747,Larry,804,1931,111
7748,Danielle,1800,1117,104
7749,Jennifer,854,3116,13
7750,Jeffery,873,1490,98
7751,Deanna,1811,3491,103
7752,Matthew,1156,2101,59
7753,Kenneth,1266,1520,97
7754,Emily,859,355,68
7755,Tracy,1781,4448,62
7756,Hannah,1474,159,113
7757,Randy,1848,979,101
7758,Joe,773,3045,66
7759,Frank,1644,1023,64
7760,Rebecca,1215,4598,25
7761,Charlene,1167,3947,118
7762,Ashley,1226,1450,72
7763,Melissa,1007,2472,13
7764,Bailey,1511,293,49
7765,Jennifer,1744,580,26
7766,Catherine,1741,3780,95
7767,John,1464,1468,0
7768,Bill,1733,2734,117
7769,David,1994,3575,96
7770,Stephanie,1990,4353,15
7771,Sharon,1459,4389,19
7772,Elizabeth,2016,4574,27
7773,Christina,1668,126,16
7774,Matthew,1654,1377,4
7775,Roberta,1895,2483,84
7776,Julie,889,1928,102
7777,Daniel,1230,2717,20
7778,Kathleen,1984,2049,38
7779,Jennifer,1826,3830,66
7780,Mark,1025,438,92
7781,Christopher,1270,1177,3
7782,Julie,1724,4856,116
7783,Mary,865,2602,135
7784,Angela,938,133,58
7785,Amanda,1064,2353,27
7786,Sharon,1490,3953,11
7787,Jay,837,4206,24
7788,Lisa,1639,4216,138
7789,David,1574,4121,83
7790,Stacey,1183,3724,9
7791,Colleen,878,832,34
7792,Mark,1579,2829,118
7793,Micheal,1430,4814,141
7794,Melissa,1601,2624,109
7795,Christopher,1731,3617,121
7796,Craig,1917,4516,64
7797,Ricky,1474,3239,70
7798,Stephen,1082,3454,92
7799,Sandy,1505,1644,113
7800,Kristopher,1849,3205,122
7801,Nicholas,1343,3841,32
7802,Vickie,1777,3789,85
7803,Christian,1905,3130,47
7804,Tamara,1004,52,54
7805,Dustin,936,1739,96
7806,Thomas,1827,608,26
7807,Janet,1741,4895,12
7808,Vanessa,1338,4386,77
7809,Logan,887,4041,92
7810,Nicole,1703,203,11
7811,Christopher,1325,1710,135
7812,Jose,889,4205,140
7813,James,1163,4130,74
7814,April,1189,3378,59
7815,Andrew,1676,4294,99
7816,Sonya,1601,202,21
7817,Elizabeth,1962,3245,71
7818,Amber,1986,111,11
7819,Isabella,1448,109,106
7820,Andrea,1567,3787,112
7821,Sandra,1124,3953,99
7822,Tyler,1254,3724,97
7823,Richard,1128,4380,122
7824,Nathaniel,1592,3007,65
7825,Bridget,1502,3537,61
7826,Ashley,1531,2692,33
7827,Benjamin,780,4580,87
7828,Jeffery,1679,3258,112
7829,Jacob,922,1588,102
7830,Kelly,1240,1727,5
7831,Patricia,1897,2669,116
7832,Alyssa,1440,4910,117
7833,Alex,1037,4787,33
7834,David,1928,2368,44
7835,Michael,1021,3100,72
7836,Jessica,833,1971,30
7837,Ryan,802,3943,32
7838,Susan,1535,14,137
7839,Christopher,1351,3336,142
7840,Dana,871,2386,68
7841,Jennifer,1163,3934,34
7842,Kyle,809,2624,130
7843,Richard,814,1841,49
7844,Luis,1387,480,125
7845,Audrey,1088,2604,111
7846,Linda,1568,1537,80
7847,Michelle,1198,1177,5
7848,Monique,1796,2922,131
7849,James,1800,1231,76
7850,Sherry,1986,510,142
7851,Tyler,1984,1691,45
7852,Justin,1400,3835,44
7853,Micheal,1270,4986,84
7854,Daniel,1960,2531,7
7855,Emily,1671,3843,136
7856,Gregory,1626,3727,52
7857,Connor,1889,1222,120
7858,Alexis,1084,1423,78
7859,Erin,1205,4605,87
7860,Jonathan,1322,377,10
7861,Steven,1879,2767,24
7862,Kelly,1345,343,140
7863,Edward,1908,351,19
7864,Clifford,1856,3940,91
7865,Marcus,1232,1551,137
7866,Michael,1446,1169,58
7867,Jennifer,1191,2140,112
7868,Thomas,775,4932,106
7869,Jacqueline,1447,4474,51
7870,Carla,766,3446,106
7871,Kevin,1930,618,79
7872,Shelley,1270,3248,48
7873,Samantha,1135,2718,141
7874,Samantha,805,4049,81
7875,Leslie,1637,2407,87
7876,Linda,963,88,132
7877,Barbara,1958,1947,38
7878,Allison,1233,2513,140
7879,Judy,1785,4873,99
7880,Michael,1568,4863,117
7881,Brendan,995,1413,117
7882,Timothy,1021,609,84
7883,Robert,1576,3647,47
7884,Alex,1465,2384,13
7885,Rebecca,1221,1536,112
7886,Tracy,904,990,39
7887,Bradley,1314,2433,136
7888,Kelsey,953,1581,1
7889,Mary,1143,3137,15
7890,Felicia,1722,4560,7
7891,Nicholas,1520,1504,11
7892,Jennifer,1919,522,23
7893,Lori,1132,467,41
7894,Christine,1216,2995,45
7895,Tammy,1597,4371,122
7896,Erik,1889,4984,27
7897,John,1652,3213,18
7898,Jay,933,2488,92
7899,Diane,1687,3694,141
7900,Stephen,926,3939,44
7901,Stephanie,1706,561,33
7902,Kevin,1624,2960,28
7903,Matthew,1702,3653,11
7904,Dean,1050,1336,74
7905,Allen,1477,1840,1
7906,Kaitlin,1973,3012,56
7907,Justin,1668,2536,38
7908,Carol,1291,4253,113
7909,Elizabeth,1941,3804,48
7910,John,961,236,88
7911,Matthew,1031,2253,138
7912,Ralph,946,1939,137
7913,Jennifer,1411,1688,35
7914,Megan,1250,4882,86
7915,David,1845,2752,103
7916,James,1480,3538,19
7917,Cheryl,1824,3504,110
7918,Antonio,1243,3735,54
7919,Craig,1113,1314,65
7920,Thomas,1038,901,116
7921,Beth,1404,2523,120
7922,Laura,1839,3214,8
7923,Javier,1071,2539,51
7924,Colton,1136,3939,54
7925,Paul,1475,4814,84
7926,Virginia,768,2026,90
7927,Dennis,1329,2162,2
7928,Sarah,1899,3552,23
7929,Frederick,1269,1525,110
7930,Amanda,1157,575,142
7931,Sharon,1127,4811,121
7932,Morgan,1959,652,16
7933,Christine,1543,3123,85
7934,Caleb,1272,2898,131
7935,Samantha,1270,899,15
7936,Barbara,927,330,39
7937,Connie,1841,4330,93
7938,Paula,1871,4575,47
7939,Erin,2002,3005,11
7940,Anna,1415,1004,56
7941,Christina,1697,3169,66
7942,Steven,1737,1262,51
7943,Lisa,1964,2380,65
7944,Jennifer,1012,650,47
7945,Bruce,859,2110,132
7946,Julia,1343,32,51
7947,Robert,832,2217,45
7948,Hannah,1591,3612,109
7949,Michael,1774,2714,18
7950,Laura,1815,4141,77
7951,Kimberly,969,3620,11
7952,Jessica,1788,496,70
7953,Douglas,1056,3268,115
7954,Michelle,1105,2461,98
7955,Adrienne,1252,1539,19
7956,Steven,1636,344,102
7957,Denise,1840,4403,141
7958,Brenda,1308,4763,14
7959,Stacey,804,416,92
7960,Taylor,906,4491,105
7961,Jerry,1442,2282,137
7962,Laurie,1632,3925,41
7963,Andrea,860,323,109
7964,Kathryn,1962,189,110
7965,Tanner,1960,2503,51
7966,James,1937,4908,44
7967,Kathleen,1105,2118,98
7968,Rick,968,1768,61
7969,Felicia,1969,2999,132
7970,Joshua,1875,1148,116
7971,John,1258,62,137
7972,Jonathan,935,2166,74
7973,Janice,1019,140,55
7974,Diana,1228,2439,55
7975,Kathy,1808,4667,136
7976,Desiree,1435,1297,74
7977,Michele,1686,1459,136
7978,Deborah,1517,438,111
7979,Heather,1712,570,57
7980,Daniel,1415,387,127
7981,Vincent,1077,2900,32
7982,Allen,1227,1406,50
7983,David,1218,1811,35
7984,Luke,842,3470,105
7985,David,1686,2957,142
7986,Shannon,1153,2314,62
7987,Kylie,1553,4344,122
7988,Steven,1938,1904,40
7989,Mark,1392,804,82
7990,Denise,1775,4414,71
7991,Michael,1488,2265,138
7992,David,1533,1925,1
7993,Sean,942,59,73
7994,Mark,1323,650,72
7995,Christopher,1520,4684,134
7996,Shannon,1533,2366,102
7997,John,972,1549,21
7998,Margaret,1014,3878,118
7999,Kathleen,1677,3784,78
8000,Daniel,945,1419,14
8001,Ann,819,1204,108
8002,Jessica,1364,3288,93
8003,Deborah,1923,883,14
8004,Jeremy,1754,425,94
8005,Daniel,1314,3009,36
8006,Evelyn,1358,4236,99
8007,Susan,1484,3683,95
8008,Aimee,1127,597,125
8009,Steven,1394,2769,141
8010,Steven,1743,3071,2
8011,Joseph,1905,347,105
8012,Kristina,1382,131,106
8013,Robert,924,3921,74
8014,Craig,879,1077,15
8015,Robert,1012,3572,130
8016,Barbara,1516,4634,55
8017,William,1299,2878,135
8018,Marcus,1127,2924,94
8019,Rachel,1682,3487,16
8020,Kenneth,957,3954,42
8021,Michelle,1522,2312,51
8022,Charles,1666,396,130
8023,Jennifer,803,2797,102
8024,Patrick,880,4593,26
8025,Andre,1379,4003,118
8026,Ruben,2020,3271,47
8027,Jon,1628,2544,127
8028,Justin,1953,261,26
8029,Roger,1615,1815,5
8030,Julie,1423,49,143
8031,Mark,1235,4135,107
8032,Michael,1724,4077,75
8033,Jacob,1054,758,75
8034,Paul,1379,3398,51
8035,Angela,1183,4666,51
8036,Lisa,1179,23,108
8037,Cynthia,1443,3358,99
8038,Sarah,1576,1667,137
8039,Anna,1756,707,44
8040,Nicole,1596,4869,35
8041,Travis,836,1672,34
8042,Kelly,809,3196,114
8043,Patricia,1249,1853,55
8044,Andrea,1017,1214,31
8045,Joyce,1752,227,27
8046,Rodney,998,154,89
8047,Robin,2013,393,74
8048,Elizabeth,1895,2165,11
8049,Ryan,1861,2140,120
8050,Christy,1173,2585,127
8051,Ronald,1274,3868,0
8052,Carmen,840,4418,92
8053,Brad,1720,3504,52
8054,Charles,1114,2642,76
8055,Brad,1028,1873,84
8056,Lisa,967,3613,56
8057,Patricia,1592,378,79
8058,Andrew,1336,4534,139
8059,Joseph,934,3849,51
8060,Melissa,1109,2869,117
8061,Susan,1096,1025,103
8062,Dustin,1117,4623,138
8063,Jessica,1040,4905,139
8064,Stephanie,815,3457,76
8065,Christopher,1862,2794,7
8066,Douglas,1210,4788,99
8067,Tina,2013,823,81
8068,Joseph,1811,1380,106
8069,Austin,1306,3719,29
8070,Kimberly,949,35,142
8071,Nancy,1304,2118,72
8072,Frederick,1156,690,39
8073,Ashley,1782,3310,109
8074,Warren,1292,4641,126
8075,Garrett,1423,1746,41
8076,Nancy,1808,3060,97
8077,Ebony,1204,631,119
8078,Gina,1234,2659,41
8079,Daniel,1594,404,88
8080,Jason,1358,2257,50
8081,Jason,1350,3880,103
8082,Deborah,1374,1806,93
8083,Leah,1665,4425,28
8084,Lindsey,1066,2839,142
8085,Amy,2021,4833,73
8086,Philip,1990,771,49
8087,Joe,1193,3573,127
8088,Nancy,1565,596,111
8089,Jeffrey,1734,1325,89
8090,Jessica,1560,4692,117
8091,Alicia,1752,3395,142
8092,Sherri,2019,434,65
8093,Michael,1275,440,43
8094,Lynn,1460,2289,40
8095,Ronald,1679,1542,81
8096,Sheryl,1178,204,102
8097,Dawn,1757,4176,103
8098,Mary,1593,1310,126
8099,Danielle,1901,4054,56
8100,Aaron,1657,3791,92
8101,Charles,1094,3056,102
8102,Catherine,864,142,18
8103,Brandi,1384,3307,24
8104,Robert,1678,1956,67
8105,Ruth,809,4203,50
8106,Alexandra,1064,4747,21
8107,Paul,1303,4296,25
8108,Kimberly,1047,1468,57
8109,Thomas,1902,3349,128
8110,Margaret,1345,1277,85
8111,David,850,687,18
8112,Stephanie,1128,4047,8
8113,Jason,931,939,39
8114,Christine,1696,887,120
8115,Robert,927,912,108
8116,Heather,888,986,4
8117,Jesus,2022,3142,98
8118,Anthony,1668,1607,48
8119,Jeremy,1206,1240,86
8120,Jeremy,1247,4773,132
8121,Zachary,818,3923,19
8122,Joseph,1698,1648,127
8123,Benjamin,1372,3503,13
8124,Ian,1932,4947,0
8125,Sarah,786,3751,18
8126,Joe,1777,3452,119
8127,Carlos,790,4340,28
8128,Jessica,868,21,140
8129,Kristin,1967,773,91
8130,Curtis,1897,3815,88
8131,Deborah,1283,2058,138
8132,Darrell,1866,3411,22
8133,Sheila,1870,2738,8
8134,Chelsea,1082,4363,38
8135,Timothy,1283,713,143
8136,Michael,912,1011,110
8137,Shelly,1568,326,38
8138,Daniel,984,344,36
8139,Tracey,1878,4413,11
8140,Sara,1090,4047,45
8141,Ralph,1416,2129,94
8142,Jon,888,3472,128
8143,Brittany,1602,107,127
8144,Juan,1813,1523,103
8145,Sandra,1225,3655,71
8146,Maria,1575,3922,55
8147,Kelly,1645,4622,36
8148,Philip,1366,4820,48
8149,Donald,884,4648,59
8150,Lauren,1937,4770,115
8151,Nicholas,1521,4683,25
8152,Deborah,1146,3883,106
8153,Austin,1224,1975,21
8154,Kelly,1377,4383,27
8155,Eduardo,893,4086,19
8156,Joseph,1683,1970,134
8157,Bill,1309,443,136
8158,David,1812,4003,126
8159,Jamie,830,2026,130
8160,Keith,1648,1458,125
8161,Jennifer,1939,3236,35
8162,Jennifer,1057,3353,21
8163,Dawn,1244,1307,96
8164,Roberto,775,3249,66
8165,Nancy,1152,1604,92
8166,Gary,1952,4811,121
8167,Joshua,1068,1856,34
8168,Erin,1202,91,110
8169,Patrick,1550,1506,115
8170,Melissa,1153,3874,9
8171,William,1124,689,114
8172,Craig,897,3084,24
8173,April,1223,352,25
8174,Emily,1589,369,101
8175,Phillip,999,3754,64
8176,Mark,1650,3341,104
8177,Michael,1878,2339,10
8178,Michael,1923,612,49
8179,Peter,923,1369,105
8180,Julie,1753,4687,101
8181,Joseph,1202,2217,78
8182,George,995,3763,33
8183,Sandra,2006,1217,70
8184,Jessica,1774,2523,52
8185,Sarah,1140,2874,18
8186,Brandi,1752,3766,82
8187,Gregory,1319,3752,144
8188,Jenny,1414,2618,104
8189,James,1448,4964,123
8190,Patricia,1959,268,76
8191,Tammy,1656,3457,91
8192,Sherri,1608,2202,26
8193,Lisa,1758,1663,57
8194,Jennifer,1382,1750,130
8195,William,873,2426,132
8196,Steven,1512,4730,72
8197,Matthew,1380,2821,26
8198,Emily,1481,1656,119
8199,Rachel,1861,4936,46
8200,Steve,1081,2335,96
8201,Connor,1390,4811,80
8202,Alyssa,923,1936,28
8203,John,1789,3672,12
8204,Stephanie,1093,1076,109
8205,Marcus,1540,821,62
8206,Spencer,1773,2233,47
8207,Sara,1927,1127,85
8208,Lance,1911,1507,31
8209,Roger,1848,3229,104
8210,Courtney,1800,2768,119
8211,Scott,1593,1165,84
8212,Chad,1099,2780,13
8213,Jamie,1193,4260,79
8214,Anna,1130,4675,31
8215,Joe,956,3493,8
8216,William,815,2680,56
8217,Teresa,1860,3367,60
8218,Mary,1538,2578,29
8219,Melissa,1988,4587,109
8220,Linda,1583,1161,120
8221,Bruce,984,876,19
8222,Adam,1115,3706,92
8223,Joseph,1109,2354,32
8224,Megan,1865,4553,123
8225,Nathaniel,1276,3240,60
8226,Thomas,1948,1495,37
8227,Matthew,866,3083,33
8228,Wayne,1827,3835,51
8229,Lisa,1369,3802,126
8230,Joseph,1285,3310,63
8231,Carolyn,1240,21,1
8232,Bridget,849,3462,22
8233,Billy,805,2784,133
8234,Darren,1475,4395,112
8235,Janice,1254,4750,37
8236,Scott,1518,4766,95
8237,Zachary,1427,1966,13
8238,Christopher,1197,3112,99
8239,Richard,1011,1006,9
8240,Mitchell,1358,3239,128
8241,William,877,3988,37
8242,Julian,1716,2751,1
8243,Robert,944,4555,131
8244,Nicholas,1143,146,31
8245,Linda,1049,2141,79
8246,Melissa,1605,1600,19
8247,Julie,1405,285,139
8248,Michelle,1837,4293,43
8249,Brittany,1383,1114,108
8250,Kenneth,1742,4830,3
8251,Catherine,1990,3055,142
8252,Gina,1476,864,35
8253,Amanda,1058,135,134
8254,Andrew,1327,2454,64
8255,Stephen,1400,3245,112
8256,Julie,967,2913,94
8257,Amanda,1237,1544,114
8258,Sharon,1518,3461,118
8259,Sarah,1954,933,16
8260,Lisa,1435,4269,67
8261,Jessica,1468,2418,35
8262,Jessica,2004,735,128
8263,Joseph,1250,1721,88
8264,Karen,1027,1217,36
8265,Susan,1753,4124,121
8266,Nicholas,854,3335,13
8267,Allison,1644,1725,77
8268,Ashley,1210,857,44
8269,Paul,1622,974,71
8270,Mary,832,4578,126
8271,Micheal,965,2192,29
8272,Kyle,1903,4016,131
8273,Angela,766,3126,29
8274,Nathan,1853,4432,11
8275,Michael,1367,4798,91
8276,Pamela,1031,4439,58
8277,Amy,1699,576,100
8278,Michele,1973,4024,73
8279,Anne,1297,1176,9
8280,Rachel,981,2525,98
8281,Daniel,823,3800,8
8282,Emily,1557,304,106
8283,David,1978,4934,134
8284,Andrew,1678,2592,143
8285,Alejandro,1520,1182,127
8286,Jennifer,936,1939,120
8287,Gilbert,1347,1115,144
8288,Jennifer,1681,1550,56
8289,Catherine,1131,2379,120
8290,Carol,981,2787,65
8291,Ricky,789,359,102
8292,Penny,1777,79,74
8293,Connie,1283,4923,17
8294,Danielle,1846,2319,15
8295,Robert,1896,2818,82
8296,Dennis,1704,478,46
8297,Maria,1226,2256,108
8298,Douglas,1563,2019,64
8299,Chad,775,2936,1
8300,Megan,1695,4799,83
8301,Meghan,1037,1211,55
8302,Melissa,1882,1308,20
8303,Veronica,1749,1956,40
8304,Jessica,1202,549,11
8305,Lee,1606,4741,13
8306,Melissa,800,3896,140
8307,Leslie,1819,918,36
8308,Theresa,1579,472,97
8309,Stacey,1045,3568,102
8310,Alyssa,1148,729,82
8311,Brian,1819,1729,110
8312,Christian,1462,4974,66
8313,Tammy,1903,2424,27
8314,Amy,1796,4049,34
8315,Anne,1607,1636,74
8316,Debra,808,2366,53
8317,Charles,804,1457,24
8318,Amanda,1143,4541,137
8319,Stacy,1468,1511,24
8320,Theresa,1662,4759,0
8321,Paul,1484,942,120
8322,Stephen,1405,3463,119
8323,Robert,1624,2396,6
8324,Daniel,1184,3406,10
8325,Paula,1836,3120,96
8326,Kelly,1715,4966,44
8327,Martin,1362,2292,91
8328,William,1866,3771,16
8329,Brian,1533,3354,55
8330,Natalie,997,4958,59
8331,Kayla,826,1005,131
8332,Edward,1100,52,60
8333,Marcus,1719,2648,108
8334,Clifford,1492,3729,19
8335,Lucas,1331,2718,103
8336,Monica,1109,4982,88
8337,Matthew,1130,3040,131
8338,Cole,1440,1746,54
8339,Tammy,965,2433,137
8340,Martin,1145,3748,86
8341,Jesus,820,3905,20
8342,George,1636,1105,77
8343,Stephanie,1614,2192,144
8344,Ashley,876,3007,14
8345,Michael,1843,529,32
8346,Christina,1423,223,57
8347,Albert,1600,3737,66
8348,Julie,1184,1908,111
8349,Amber,1677,2062,61
8350,Timothy,1875,4278,101
8351,Philip,1661,583,6
8352,Louis,1850,3439,35
8353,Jesse,1911,2696,131
8354,Kristina,860,4243,139
8355,Ariel,1789,3850,87
8356,Gregory,1392,1072,7
8357,Daniel,1360,1093,62
8358,Sherri,1976,3189,37
8359,Laura,940,1810,108
8360,Gina,1835,16,9
8361,Connie,1006,2068,61
8362,Timothy,1850,3890,60
8363,Tony,1323,563,86
8364,Cynthia,1023,3315,108
8365,Joy,1687,4705,49
8366,Colin,1296,1589,94
8367,Brandon,1636,1002,127
8368,Harold,910,1282,37
8369,Katrina,984,4914,131
8370,Antonio,1275,1152,27
8371,Christina,1637,1469,44
8372,Adam,1451,1344,93
8373,Gregory,837,2418,58
8374,Melanie,1183,3557,36
8375,Emily,2001,3702,54
8376,Daniel,1942,1816,19
8377,Kevin,1205,1838,120
8378,Manuel,1858,4931,50
8379,Harry,1865,1127,114
8380,Heidi,1184,2674,67
8381,Tina,1275,4406,95
8382,Samuel,1457,4584,73
8383,Marc,1692,215,140
8384,Nathan,945,1082,142
8385,Erica,1508,1024,70
8386,Kayla,1295,2035,11
8387,Teresa,1705,2601,85
8388,Traci,1725,3766,54
8389,Matthew,891,694,55
8390,William,1630,3152,61
8391,Kaitlyn,1444,40,26
8392,Bradley,1820,2661,50
8393,Dennis,1298,1450,25
8394,Jaclyn,866,1546,5
8395,Shannon,874,1736,18
8396,Jeffrey,1176,705,105
8397,Maureen,1008,370,135
8398,Ashley,1269,2668,75
8399,Natalie,1013,3951,44
8400,Johnathan,1660,3811,144
8401,Ruth,1603,4470,4
8402,Antonio,1037,3500,45
8403,Zachary,1587,4769,135
8404,Cody,1521,4331,93
8405,Kenneth,843,3907,100
8406,Dustin,1435,3452,18
8407,Heather,1664,456,121
8408,Nicholas,1308,3311,79
8409,Mitchell,1727,3850,56
8410,Susan,1000,2864,141
8411,Brittany,1111,4537,43
8412,Michael,1942,3969,127
8413,Joanne,1084,3619,21
8414,Brian,1183,1626,97
8415,Timothy,1053,163,125
8416,Mary,1758,340,104
8417,Angela,1866,762,62
8418,Carlos,2015,1041,132
8419,Jennifer,972,2954,105
8420,Richard,1839,4560,59
8421,Bruce,1790,4471,16
8422,Christopher,1559,3609,124
8423,Kristy,1253,200,86
8424,Kyle,1690,2889,121
8425,Jennifer,1142,3736,41
8426,Vanessa,995,1874,119
8427,Brenda,899,1235,40
8428,Samuel,866,347,100
8429,Meredith,882,1147,26
8430,Nicholas,1479,1126,4
8431,Veronica,1287,2149,43
8432,Ryan,912,2754,84
8433,Christopher,1556,2243,49
8434,Jamie,1857,1582,90
8435,Shannon,1141,1829,67
8436,Katherine,1464,3826,25
8437,Anthony,980,4037,59
8438,Yvette,1373,4696,85
8439,Michael,1773,335,136
8440,Jacob,1637,2042,117
8441,Samantha,1608,487,80
8442,Catherine,902,4444,39
8443,Elizabeth,1493,1479,38
8444,Caleb,1442,4331,102
8445,Wanda,1813,866,7
8446,Lauren,1617,1291,67
8447,Donna,1531,3155,140
8448,Tristan,1423,271,55
8449,Brandon,1756,2155,105
8450,Christian,1539,423,0
8451,Michael,929,3696,72
8452,Rachael,1800,918,26
8453,Brad,936,545,106
8454,Stacy,815,3674,113
8455,Kimberly,917,1195,30
8456,Mary,1703,569,132
8457,Lori,968,2094,140
8458,Karina,1097,4664,32
8459,Dawn,1263,2456,84
8460,Garrett,1117,1387,0
8461,Tracy,1935,3842,97
